t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609975871719368	0	1	calibration	1788609975869472	64	eff23de7d3d974eb	ea01fe02ded3f69a
1788609975923883377	1	1	phase_loop[0]	1788609975873812	49110	b1e256ab407f463b	d195339e675eb7d8
1788609975925261572	2	1	phase_loop[0]	1788609975873125	50222	801d0eb347a98317	dddeb22ff19db15e
1788609975926597296	3	1	phase_loop[0]	1788609975922843	2056	c6434417f6d92b60	d1166e14a9a54885
1788609975927684200	4	1	phase_loop[1]	1788609975924189	1835	db18ea2b1e42a0b6	d195339e675eb7d8
1788609975929149480	5	1	phase_loop[0]	1788609975875121	48932	2ee114ffc140166d	5787a9fd8110bdd4
1788609975930789700	6	1	phase_loop[1]	1788609975926788	2006	174ddb6a878a7143	d1166e14a9a54885
1788609975931941847	7	1	phase_loop[2]	1788609975927924	1084	3f1b4a7ce45fc5db	d195339e675eb7d8
1788609975933522915	8	1	phase_loop[1]	1788609975929326	1090	1044970b7d9959d5	5787a9fd8110bdd4
1788609975934876153	9	1	phase_loop[2]	1788609975931043	2006	c74891a3ed1b59e0	d1166e14a9a54885
1788609975937143097	10	1	phase_loop[0]	1788609975874455	48871	38ff74b7d02fd4b3	c2ff6e83dc2d632d
1788609975938441992	11	1	phase_loop[1]	1788609975925464	1117	a7a8f67492566ab0	dddeb22ff19db15e
1788609975939491806	12	1	phase_loop[1]	1788609975937371	1412	d9c8477994abaf78	c2ff6e83dc2d632d
1788609975940674632	13	1	phase_loop[3]	1788609975935095	2007	e35e4f0564e3a5d8	d1166e14a9a54885
1788609975941839694	14	1	phase_loop[3]	1788609975932153	1086	a4297f403ccb8e14	d195339e675eb7d8
1788609975943280437	15	1	phase_loop[2]	1788609975933737	1110	e386528c330344cb	5787a9fd8110bdd4
1788609975944403640	16	1	phase_loop[4]	1788609975940836	2001	39bf4d5a21253f11	d1166e14a9a54885
1788609975945211236	17	1	phase_loop[3]	1788609975943453	1124	edb72642c8016cb6	5787a9fd8110bdd4
1788609975946736849	18	1	phase_loop[2]	1788609975938650	1576	7fb93ab8dbe5f053	dddeb22ff19db15e
1788609975948166241	19	1	phase_loop[2]	1788609975939686	1096	4e14346d60e540db	c2ff6e83dc2d632d
1788609975949180498	20	1	phase_loop[5]	1788609975944568	1999	f3439a84d8669c62	d1166e14a9a54885
1788609975949934944	21	1	phase_loop[3]	1788609975948342	1094	78b8bf1339f3d4d5	c2ff6e83dc2d632d
1788609975951322887	22	1	phase_loop[4]	1788609975942005	1089	24ad4b38e8c9882b	d195339e675eb7d8
1788609975952881122	23	1	phase_loop[4]	1788609975945381	1120	fd53c72cb64759b4	5787a9fd8110bdd4
1788609975954056022	24	1	phase_loop[6]	1788609975949342	2000	1aeed810bdecef06	d1166e14a9a54885
1788609975955442132	25	1	phase_loop[3]	1788609975946936	1082	71837e3c915d2cfa	dddeb22ff19db15e
1788609975956853309	26	1	phase_loop[4]	1788609975950149	1087	4998731d1269b9aa	c2ff6e83dc2d632d
1788609975958040403	27	1	phase_loop[7]	1788609975954258	2003	8014e5f0a6701248	d1166e14a9a54885
1788609975959404771	28	1	phase_loop[5]	1788609975951506	1101	2081b7b67188dbb8	d195339e675eb7d8
1788609975960727792	29	1	phase_loop[5]	1788609975953104	1109	d2a8e04fba110d22	5787a9fd8110bdd4
1788609975962089976	30	1	phase_loop[4]	1788609975955637	1110	86f13b6357485894	dddeb22ff19db15e
1788609975963654012	31	1	phase_loop[8]	1788609975958244	4633	1a8a0a1052019a72	d1166e14a9a54885
1788609975964713334	32	1	phase_loop[5]	1788609975957093	1107	6b01037577406ef0	c2ff6e83dc2d632d
1788609975966249347	33	1	phase_loop[6]	1788609975959584	1095	f20b17a0661c7f89	d195339e675eb7d8
1788609975967827330	34	1	phase_loop[6]	1788609975960906	1082	36c07d6a7a4b995a	5787a9fd8110bdd4
1788609975969250730	35	1	phase_loop[5]	1788609975962265	1081	64cadb984956cdf2	dddeb22ff19db15e
1788609975970693537	36	1	phase_loop[7]	1788609975968046	1988	b743c338e66a7457	5787a9fd8110bdd4
1788609975972152143	37	1	phase_loop[6]	1788609975964930	1091	53c80aebfb0bc4de	c2ff6e83dc2d632d
1788609975973592586	38	1	phase_loop[7]	1788609975966470	1093	f4a5b97f2440c8a9	d195339e675eb7d8
1788609975974533865	39	1	phase_loop[9]	1788609975963862	9021	202e1c356b4c5ffe	d1166e14a9a54885
1788609975975603567	40	1	phase_loop[8]	1788609975973829	1053	882daccd4b3f59ef	d195339e675eb7d8
1788609975977321864	41	1	phase_loop[6]	1788609975969497	1103	3e393bcecfbf2592	dddeb22ff19db15e
