t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609759834405415	0	512	calibration	1788609759269336	56	c279ca4aac6d1dac	2d34cd121a85cf50
1788609759834405415	0	512	phase_loop[0]	1788609759302630	1134	6d6703e96d99d869	840c54f803f9be81
1788609759834405415	0	512	phase_loop[0]	1788609759302472	2118	f718cba81328e0b1	98f55c94f5a4bbfe
1788609759834405415	0	512	phase_loop[1]	1788609759303771	1088	2a24aa51afb11d6a	840c54f803f9be81
1788609759834405415	0	512	phase_loop[2]	1788609759304863	1086	c0fe26cd68e713d7	840c54f803f9be81
1788609759834405415	0	512	phase_loop[1]	1788609759304600	2060	80ea95a0bf73da33	98f55c94f5a4bbfe
1788609759834405415	0	512	phase_loop[3]	1788609759305954	1085	db6a0f9f2eba8c84	840c54f803f9be81
1788609759834405415	0	512	phase_loop[4]	1788609759307043	1089	560ad6c038a1df08	840c54f803f9be81
1788609759834405415	0	512	phase_loop[2]	1788609759306664	2055	1dd909410873aecf	98f55c94f5a4bbfe
1788609759834405415	0	512	phase_loop[5]	1788609759308136	1087	03506c3526a8027b	840c54f803f9be81
1788609759834405415	0	512	phase_loop[6]	1788609759309227	1087	9c852df938e2c20d	840c54f803f9be81
1788609759834405415	0	512	phase_loop[3]	1788609759308724	2053	829c33b8256aa47b	98f55c94f5a4bbfe
1788609759834405415	0	512	phase_loop[7]	1788609759310318	1094	5284b078c4eb9d83	840c54f803f9be81
1788609759834405415	0	512	phase_loop[8]	1788609759311416	1092	eb0985bae0835661	840c54f803f9be81
1788609759834405415	0	512	phase_loop[9]	1788609759312512	1091	3ba63ac2dbec743f	840c54f803f9be81
1788609759834405415	0	512	phase_loop[10]	1788609759313613	1091	5e86278a3606bbed	840c54f803f9be81
1788609759834405415	0	512	phase_loop[11]	1788609759314708	1091	ea40760a780de71c	840c54f803f9be81
1788609759834405415	0	512	phase_loop[12]	1788609759315805	1085	aa79d6e66dfae849	840c54f803f9be81
1788609759834405415	0	512	phase_loop[13]	1788609759316893	1083	be658a43cb3afee8	840c54f803f9be81
1788609759834405415	0	512	phase_loop[14]	1788609759317981	1084	1d7cabd7ab032946	840c54f803f9be81
1788609759834405415	0	512	phase_loop[4]	1788609759310782	8929	2ef212d128aa1630	98f55c94f5a4bbfe
1788609759834405415	0	512	phase_loop[15]	1788609759319069	1083	b500951df03a8b37	840c54f803f9be81
1788609759834405415	0	512	phase_loop[16]	1788609759320156	1084	20d2dc90264d4c9b	840c54f803f9be81
1788609759834405415	0	512	phase_loop[17]	1788609759321245	1083	7f343a0047014caa	840c54f803f9be81
1788609759834405415	0	512	phase_loop[18]	1788609759322332	1091	6930959dbe594792	840c54f803f9be81
1788609759834405415	0	512	phase_loop[19]	1788609759323427	1090	550cce7cf79a7a8b	840c54f803f9be81
1788609759834405415	0	512	phase_loop[20]	1788609759324521	1089	9158f3a82a93e218	840c54f803f9be81
1788609759834405415	0	512	phase_loop[21]	1788609759325614	1089	2670433d62932601	840c54f803f9be81
1788609759834405415	0	512	phase_loop[22]	1788609759326708	1090	257f79c1d9372c55	840c54f803f9be81
1788609759834405415	0	512	phase_loop[23]	1788609759327802	1087	e0ee30823f1a2425	840c54f803f9be81
1788609759834405415	0	512	phase_loop[5]	1788609759319715	9995	5c17f66d621d7ec1	98f55c94f5a4bbfe
1788609759834405415	0	512	phase_loop[24]	1788609759328893	1088	b399fc59508360bd	840c54f803f9be81
