t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609904183266266	0	512	calibration	1788609903653858	51	0d6d80311caa6564	6cf3ece082b6af1a
1788609904183266266	0	512	phase_loop[0]	1788609903654389	1179	57721daa17e30962	1828eefa781d676b
1788609904183266266	0	512	phase_loop[1]	1788609903655579	2549	5a0b1272befc2c82	1828eefa781d676b
1788609904183266266	0	512	phase_loop[2]	1788609903658135	1086	970e85f760d06f9c	1828eefa781d676b
1788609904183266266	0	512	phase_loop[3]	1788609903659225	1087	cfc725b60eea6979	1828eefa781d676b
1788609904183266266	0	512	phase_loop[4]	1788609903660316	1094	d84a208940607a97	1828eefa781d676b
1788609904183266266	0	512	phase_loop[5]	1788609903661415	1091	620cdc66d237afc5	1828eefa781d676b
1788609904183266266	0	512	phase_loop[6]	1788609903662510	1090	a8c9fb43ff8b6f8c	1828eefa781d676b
1788609904183266266	0	512	phase_loop[7]	1788609903663604	1090	73a0162336ac6bf8	1828eefa781d676b
1788609904183266266	0	512	phase_loop[8]	1788609903664698	1090	c154ff645ce0616c	1828eefa781d676b
1788609904183266266	0	512	phase_loop[9]	1788609903665792	1088	f20b5f431803e5a8	1828eefa781d676b
1788609904183266266	0	512	phase_loop[10]	1788609903666894	1087	07df25f440ce940e	1828eefa781d676b
1788609904183266266	0	512	phase_loop[11]	1788609903667985	1088	fda0feb04f43d1b9	1828eefa781d676b
1788609904183266266	0	512	phase_loop[12]	1788609903669077	1089	bff1b0a28c70c60a	1828eefa781d676b
1788609904183266266	0	512	phase_loop[13]	1788609903670170	1083	dd4b9daea8d71b79	1828eefa781d676b
1788609904183266266	0	512	phase_loop[14]	1788609903671257	1085	a76650d8dffceb13	1828eefa781d676b
1788609904183266266	0	512	phase_loop[15]	1788609903672346	1093	7f32939b2ab5484f	1828eefa781d676b
1788609904183266266	0	512	phase_loop[16]	1788609903673443	1092	4922263861066fab	1828eefa781d676b
1788609904183266266	0	512	phase_loop[17]	1788609903674539	1090	9f49b7892868f8f1	1828eefa781d676b
1788609904183266266	0	512	phase_loop[18]	1788609903675634	1090	b50c0dc57fc2fdf9	1828eefa781d676b
1788609904183266266	0	512	phase_loop[19]	1788609903676729	1090	1d1007e30836c8fb	1828eefa781d676b
1788609904183266266	0	512	phase_loop[20]	1788609903677822	1086	448a5f95df2ee8c1	1828eefa781d676b
1788609904183266266	0	512	phase_loop[21]	1788609903678912	1084	eb211138be7baebd	1828eefa781d676b
