t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609427105689187	0	500	calibration	1788609422091078	74	fb355f4ba944fcb9	a76b21dba0fa4ea8
1788609427105689187	0	500	phase_loop[0]	1788609422115477	2123	9189fb99aa309b25	239a643212c3bada
1788609427105689187	0	500	phase_loop[1]	1788609422117610	2059	ca672b2032ce78d1	239a643212c3bada
1788609427105689187	0	500	phase_loop[2]	1788609422119674	2054	455302eba7d392f6	239a643212c3bada
1788609427105689187	0	500	phase_loop[3]	1788609422121733	9644	baf4a1a354302afe	239a643212c3bada
1788609427105689187	0	500	phase_loop[4]	1788609422131381	9992	6d1f0c2844f88d33	239a643212c3bada
1788609427105689187	0	500	phase_loop[5]	1788609422141377	9994	b423d17b7b740fdf	239a643212c3bada
1788609427105689187	0	500	phase_loop[6]	1788609422151376	9997	d0e4093b8f756dc5	239a643212c3bada
1788609427105689187	0	500	phase_loop[7]	1788609422161377	9995	3f08026c5c799824	239a643212c3bada
1788609427105689187	0	500	phase_loop[8]	1788609422171376	9995	4f9688e182e5ce66	239a643212c3bada
1788609427105689187	0	500	phase_loop[9]	1788609422181375	9997	4bab3066a8660474	239a643212c3bada
1788609427105689187	0	500	phase_loop[10]	1788609422191382	9992	23df1c180b21c54b	239a643212c3bada
1788609427105689187	0	500	phase_loop[11]	1788609422201378	9994	0eed59e645b2930b	239a643212c3bada
1788609427105689187	0	500	phase_loop[12]	1788609422211376	9995	552383f0d9f96a41	239a643212c3bada
1788609427105689187	0	500	phase_loop[13]	1788609422221375	9997	c88c48c7b7f1a996	239a643212c3bada
1788609427105689187	0	500	phase_loop[14]	1788609422231376	9996	4f816c77bdce162a	239a643212c3bada
1788609427105689187	0	500	phase_loop[15]	1788609422241376	9996	ec70a51fc3b759b7	239a643212c3bada
1788609427105689187	0	500	phase_loop[16]	1788609422251376	9995	2e6748b259b8862b	239a643212c3bada
1788609427105689187	0	500	phase_loop[17]	1788609422261375	9997	a4976ff96e469d55	239a643212c3bada
1788609427105689187	0	500	phase_loop[18]	1788609422271376	9995	1863fe647dcf5397	239a643212c3bada
1788609427105689187	0	500	phase_loop[19]	1788609422281375	9997	d51864175103233a	239a643212c3bada
1788609427105689187	0	500	phase_loop[20]	1788609422291376	9996	6fbdfc8353d75ce4	239a643212c3bada
1788609427105689187	0	500	phase_loop[21]	1788609422301375	9995	be0f911d01d3ad80	239a643212c3bada
1788609427105689187	0	500	phase_loop[22]	1788609422311375	9996	2fa4876dc3b30af2	239a643212c3bada
1788609427105689187	0	500	phase_loop[23]	1788609422321375	9996	413f88760a28eaf1	239a643212c3bada
1788609427105689187	0	500	phase_loop[24]	1788609422331375	10001	c851e4bc0fb815e2	239a643212c3bada
1788609427105689187	0	500	phase_loop[25]	1788609422341381	9990	01e260846e42f0f6	239a643212c3bada
1788609427105689187	0	500	phase_loop[26]	1788609422351375	9999	6164a166ccedba1d	239a643212c3bada
1788609427105689187	0	500	phase_loop[27]	1788609422361377	9999	4270f0e2c8f985d9	239a643212c3bada
1788609427105689187	0	500	phase_loop[28]	1788609422371380	9990	3c91d567fca29fa5	239a643212c3bada
1788609427105689187	0	500	phase_loop[29]	1788609422381375	9996	f4bf8bc27266a73b	239a643212c3bada
1788609427105689187	0	500	phase_loop[30]	1788609422391375	9996	4bec83ab54bd3317	239a643212c3bada
1788609427105689187	0	500	phase_loop[31]	1788609422401375	9997	8274861e4cf3aba4	239a643212c3bada
1788609427105689187	0	500	phase_loop[32]	1788609422411375	10053	89245c26f48fc26c	239a643212c3bada
1788609427105689187	0	500	phase_loop[33]	1788609422421433	9939	f0bcc6823f080612	239a643212c3bada
1788609427105689187	0	500	phase_loop[34]	1788609422431376	9995	3c6a7d58911028a7	239a643212c3bada
1788609427105689187	0	500	phase_loop[35]	1788609422441407	9966	1bc712f3056c1035	239a643212c3bada
1788609427105689187	0	500	phase_loop[36]	1788609422451378	9995	ae01ef3ab11c1c37	239a643212c3bada
1788609427105689187	0	500	phase_loop[37]	1788609422461377	10011	e9bf56a11e22236d	239a643212c3bada
1788609427105689187	0	500	phase_loop[38]	1788609422471393	9992	ca7af698f781b48d	239a643212c3bada
1788609427105689187	0	500	phase_loop[39]	1788609422481389	9983	eac9aec8cbe8612e	239a643212c3bada
1788609427105689187	0	500	phase_loop[40]	1788609422491389	9984	5db490d430a9a19c	239a643212c3bada
1788609427105689187	0	500	phase_loop[41]	1788609422501388	9984	c321645e7f3b9cf8	239a643212c3bada
1788609427105689187	0	500	phase_loop[42]	1788609422511376	10008	be8aff35d27bc9b4	239a643212c3bada
1788609427105689187	0	500	phase_loop[43]	1788609422521389	10003	bd7fb31de2dadc7d	239a643212c3bada
1788609427105689187	0	500	phase_loop[44]	1788609422531396	9988	4bff744be93100d6	239a643212c3bada
1788609427105689187	0	500	phase_loop[45]	1788609422541389	9984	8306cf67543d15cb	239a643212c3bada
1788609427105689187	0	500	phase_loop[46]	1788609422551388	9988	a5d94480986dc7f9	239a643212c3bada
1788609427105689187	0	500	phase_loop[47]	1788609422561391	9986	de6d1384a474ee87	239a643212c3bada
1788609427105689187	0	500	phase_loop[48]	1788609422571381	10003	3771895a37c667b1	239a643212c3bada
1788609427105689187	0	500	phase_loop[49]	1788609422581389	9997	b20f9a40956cb773	239a643212c3bada
1788609427105689187	0	500	phase_loop[50]	1788609422591389	10002	64aa65505d8821be	239a643212c3bada
1788609427105689187	0	500	phase_loop[51]	1788609422601396	9979	db3b66cde8b40a83	239a643212c3bada
1788609427105689187	0	500	phase_loop[52]	1788609422611392	9980	47be28bfef943190	239a643212c3bada
1788609427105689187	0	500	phase_loop[53]	1788609422621388	9989	ad344efa4c295e98	239a643212c3bada
1788609427105689187	0	500	phase_loop[54]	1788609422631382	10004	57b5030e84868c80	239a643212c3bada
1788609427105689187	0	500	phase_loop[55]	1788609422641390	9993	94f75ddc5fb3ab42	239a643212c3bada
1788609427105689187	0	500	phase_loop[56]	1788609422651387	9999	3729bf6f650a3804	239a643212c3bada
1788609427105689187	0	500	phase_loop[57]	1788609422661390	9981	d04daeaaae38fe31	239a643212c3bada
1788609427105689187	0	500	phase_loop[58]	1788609422671387	9984	2cab64f9ace07dd8	239a643212c3bada
1788609427105689187	0	500	phase_loop[59]	1788609422681375	9987	dc581a0f4badd53f	239a643212c3bada
1788609427105689187	0	500	phase_loop[60]	1788609422691376	10008	be4775ec7922e70d	239a643212c3bada
1788609427105689187	0	500	phase_loop[61]	1788609422701389	9995	9c0d7ef0de19c904	239a643212c3bada
1788609427105689187	0	500	phase_loop[62]	1788609422711388	9983	4fd6e5c3b238ddbb	239a643212c3bada
1788609427105689187	0	500	phase_loop[63]	1788609422721385	9987	2f23adb41c529d9f	239a643212c3bada
1788609427105689187	0	500	phase_loop[64]	1788609422731387	9984	e4659325d34a9e4a	239a643212c3bada
1788609427105689187	0	500	phase_loop[65]	1788609422741376	10037	f7277af5b0b8abbc	239a643212c3bada
1788609427105689187	0	500	phase_loop[66]	1788609422751419	9972	82b4d5243d459c7a	239a643212c3bada
1788609427105689187	0	500	phase_loop[67]	1788609422761395	9989	e341bcd94c336665	239a643212c3bada
1788609427105689187	0	500	phase_loop[68]	1788609422771389	9984	1b9022b6f368dc80	239a643212c3bada
1788609427105689187	0	500	phase_loop[69]	1788609422781389	9985	a5844932b6d9d174	239a643212c3bada
1788609427105689187	0	500	phase_loop[70]	1788609422791391	9981	ffafe67efb8f368a	239a643212c3bada
1788609427105689187	0	500	phase_loop[71]	1788609422801377	9995	d53abd7cff3c5a32	239a643212c3bada
1788609427105689187	0	500	phase_loop[72]	1788609422811376	10005	8c0ad859f889e3a6	239a643212c3bada
1788609427105689187	0	500	phase_loop[73]	1788609422821385	9999	51c84823136e43f4	239a643212c3bada
1788609427105689187	0	500	phase_loop[74]	1788609422831389	9983	7d4b43ae763fab49	239a643212c3bada
1788609427105689187	0	500	phase_loop[75]	1788609422841388	9984	b0e7aa1c258bf866	239a643212c3bada
1788609427105689187	0	500	phase_loop[76]	1788609422851386	9987	70a3ae38c73cf861	239a643212c3bada
1788609427105689187	0	500	phase_loop[77]	1788609422861377	10007	1003a0b8e0f0616c	239a643212c3bada
1788609427105689187	0	500	phase_loop[78]	1788609422871389	9994	4ee0f93ab28cc56d	239a643212c3bada
1788609427105689187	0	500	phase_loop[79]	1788609422881387	10009	55a6c24a2e303795	239a643212c3bada
1788609427105689187	0	500	phase_loop[80]	1788609422891400	9976	db62903ddb4643d4	239a643212c3bada
1788609427105689187	0	500	phase_loop[81]	1788609422901392	9980	844ef9e81566eda7	239a643212c3bada
1788609427105689187	0	500	phase_loop[82]	1788609422911388	9986	f63d5bb1e5b74866	239a643212c3bada
1788609427105689187	0	500	phase_loop[83]	1788609422921378	10008	dd9aee95c18650c7	239a643212c3bada
