t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609807710390957	0	512	calibration	1788609807421291	51	1fe254445f8207d7	11a58b9781da5c9a
1788609807710390957	0	512	phase_loop[0]	1788609807422585	1513	f9f2322ad7f02303	2db425f688f66c2b
1788609807710390957	0	512	phase_loop[0]	1788609807422741	1906	07ef1ba712d4409c	8de38eeaeafc875c
1788609807710390957	0	512	phase_loop[0]	1788609807422393	2281	bb7b039bba6fa3d9	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[1]	1788609807424679	2556	636c1461357a74f5	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[1]	1788609807424652	3140	293857572dec3d01	8de38eeaeafc875c
1788609807710390957	0	512	phase_loop[2]	1788609807427243	1088	b4896fe97fa57c39	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[1]	1788609807424109	4761	1e49995e71e24395	2db425f688f66c2b
1788609807710390957	0	512	phase_loop[2]	1788609807427798	1606	5c37362095dba56e	8de38eeaeafc875c
1788609807710390957	0	512	phase_loop[3]	1788609807428336	1604	e5e2ce5fa4ab582d	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[2]	1788609807428875	1597	3a96c7a64cf70afe	2db425f688f66c2b
1788609807710390957	0	512	phase_loop[3]	1788609807429408	1600	41baec2564debb37	8de38eeaeafc875c
1788609807710390957	0	512	phase_loop[4]	1788609807429943	1594	d3bb32922a8fc8b3	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[3]	1788609807430476	1600	b293e5c24289f733	2db425f688f66c2b
1788609807710390957	0	512	phase_loop[4]	1788609807431011	1595	66c423aed674a4cd	8de38eeaeafc875c
1788609807710390957	0	512	phase_loop[5]	1788609807431542	1602	316aacb6510bc094	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[4]	1788609807432079	1594	8e32b4234e1ea007	2db425f688f66c2b
1788609807710390957	0	512	phase_loop[5]	1788609807432610	1602	1c7af612d6b01bc8	8de38eeaeafc875c
1788609807710390957	0	512	phase_loop[6]	1788609807433148	1597	8911c50eea22aef4	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[5]	1788609807433678	1605	1973dc63be2c07f3	2db425f688f66c2b
1788609807710390957	0	512	phase_loop[6]	1788609807434216	1607	79d3101a8185705f	8de38eeaeafc875c
1788609807710390957	0	512	phase_loop[7]	1788609807434748	1608	e07a53bbac93ca96	3e4b3eb7e3580a56
1788609807710390957	0	512	phase_loop[7]	1788609807435827	1085	30247c041b124af2	8de38eeaeafc875c
