t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609879609941539	0	1	calibration	1788609879608908	55	b9ad96a0ac7a0b50	bf200b57fef13c71
1788609879629262078	1	1	phase_loop[0]	1788609879626388	2059	df0babedec6fb50c	97f2b599fbe9ffa3
1788609879632232774	2	1	phase_loop[1]	1788609879629499	2010	c70e5b7824a07c6f	97f2b599fbe9ffa3
1788609879641388074	3	1	phase_loop[2]	1788609879632440	8109	4f7da1e66b4f4e49	97f2b599fbe9ffa3
1788609879651220304	4	1	phase_loop[3]	1788609879641584	8959	5246e375be300de5	97f2b599fbe9ffa3
1788609879661332362	5	1	phase_loop[4]	1788609879651404	9141	57b1a9f0faa7f1d1	97f2b599fbe9ffa3
1788609879671342107	6	1	phase_loop[5]	1788609879661530	9016	e91bb4e446b9ad31	97f2b599fbe9ffa3
1788609879681353696	7	1	phase_loop[6]	1788609879671530	9015	f86a857aba953243	97f2b599fbe9ffa3
1788609879691415770	8	1	phase_loop[7]	1788609879681543	9005	ee540ea43d60bbb8	97f2b599fbe9ffa3
1788609879701518040	9	1	phase_loop[8]	1788609879691647	8902	cf5cfb136badca08	97f2b599fbe9ffa3
1788609879711307299	10	1	phase_loop[9]	1788609879701748	8799	757fcf219f772921	97f2b599fbe9ffa3
1788609879721337051	11	1	phase_loop[10]	1788609879711501	9045	13add510ec98f4ce	97f2b599fbe9ffa3
1788609879731568416	12	1	phase_loop[11]	1788609879721524	9024	2a451ca06592527e	97f2b599fbe9ffa3
1788609879741341684	13	1	phase_loop[12]	1788609879731804	8743	6c2f07c933795625	97f2b599fbe9ffa3
1788609879751219459	14	1	phase_loop[13]	1788609879741540	9004	a56c8f6fcec0737d	97f2b599fbe9ffa3
1788609879761364721	15	1	phase_loop[14]	1788609879751406	9139	504e42c040e928d6	97f2b599fbe9ffa3
1788609879771438066	16	1	phase_loop[15]	1788609879761585	8962	9a9328bd0bfd6cf1	97f2b599fbe9ffa3
1788609879781209200	17	1	phase_loop[16]	1788609879771680	8863	5b3ee5787a0ea4bc	97f2b599fbe9ffa3
1788609879791383306	18	1	phase_loop[17]	1788609879781467	9079	4811ff08898198c5	97f2b599fbe9ffa3
1788609879801596175	19	1	phase_loop[18]	1788609879791603	8942	764fa97ef2e3b64a	97f2b599fbe9ffa3
1788609879811306985	20	1	phase_loop[19]	1788609879801839	8707	552863659be3ab41	97f2b599fbe9ffa3
1788609879821187686	21	1	phase_loop[20]	1788609879811496	9048	76684de2ad7a3500	97f2b599fbe9ffa3
1788609879831505815	22	1	phase_loop[21]	1788609879821371	9176	38b63180205a3cf1	97f2b599fbe9ffa3
1788609879841377749	23	1	phase_loop[22]	1788609879831745	8801	86012c61a73516b8	97f2b599fbe9ffa3
1788609879851226891	24	1	phase_loop[23]	1788609879841568	8975	99682a0aa6339ab6	97f2b599fbe9ffa3
1788609879861327147	25	1	phase_loop[24]	1788609879851409	9136	06f5ddaa40df16ae	97f2b599fbe9ffa3
1788609879871363312	26	1	phase_loop[25]	1788609879861531	9018	f010c73f3bcd82c8	97f2b599fbe9ffa3
1788609879881195391	27	1	phase_loop[26]	1788609879871554	8989	639277233f8812f9	97f2b599fbe9ffa3
1788609879891371090	28	1	phase_loop[27]	1788609879881379	9170	e3f544e97cedefce	97f2b599fbe9ffa3
1788609879901450828	29	1	phase_loop[28]	1788609879891587	8962	f7d82cd0cf646b36	97f2b599fbe9ffa3
1788609879911349182	30	1	phase_loop[29]	1788609879901675	8875	7f209c427515ed23	97f2b599fbe9ffa3
1788609879921307099	31	1	phase_loop[30]	1788609879911565	8981	bb90193b4cd15915	97f2b599fbe9ffa3
1788609879932513247	32	1	phase_loop[31]	1788609879921493	9054	8299429711550bac	97f2b599fbe9ffa3
1788609879941493996	33	1	phase_loop[32]	1788609879932753	7855	a289253420eacc38	97f2b599fbe9ffa3
1788609879951412799	34	1	phase_loop[33]	1788609879941700	8846	68b2a882cb138cf3	97f2b599fbe9ffa3
1788609879961302948	35	1	phase_loop[34]	1788609879951654	8891	44e651c7194cddaa	97f2b599fbe9ffa3
1788609879971450183	36	1	phase_loop[35]	1788609879961499	9049	2bd880f03a65168e	97f2b599fbe9ffa3
1788609879981315305	37	1	phase_loop[36]	1788609879971658	8888	f8f42a034f9e5df2	97f2b599fbe9ffa3
1788609879991401675	38	1	phase_loop[37]	1788609879981503	9044	ecb3ab03bde0bf02	97f2b599fbe9ffa3
1788609880001452167	39	1	phase_loop[38]	1788609879991625	8922	a89e87953aa2e0e7	97f2b599fbe9ffa3
1788609880011290318	40	1	phase_loop[39]	1788609880001752	8793	94f96f3169a2de86	97f2b599fbe9ffa3
1788609880021435760	41	1	phase_loop[40]	1788609880011477	9068	5981f957ec5c0844	97f2b599fbe9ffa3
1788609880031507482	42	1	phase_loop[41]	1788609880021637	8911	e383c4376a50a200	97f2b599fbe9ffa3
1788609880041310446	43	1	phase_loop[42]	1788609880031741	8806	8d9bab255923c646	97f2b599fbe9ffa3
1788609880051171239	44	1	phase_loop[43]	1788609880041496	9047	39f65516f5c91785	97f2b599fbe9ffa3
1788609880061361566	45	1	phase_loop[44]	1788609880051353	9192	b4854cb7ff71de87	97f2b599fbe9ffa3
1788609880071441684	46	1	phase_loop[45]	1788609880061552	8995	c014125bcb3e3a08	97f2b599fbe9ffa3
1788609880081218208	47	1	phase_loop[46]	1788609880071685	8859	4c9777ee0ec37780	97f2b599fbe9ffa3
1788609880091416209	48	1	phase_loop[47]	1788609880081398	9151	16a23519bddc8f13	97f2b599fbe9ffa3
1788609880102026390	49	1	phase_loop[48]	1788609880091648	8901	9cfd0988ded2801e	97f2b599fbe9ffa3
1788609880111303019	50	1	phase_loop[49]	1788609880102263	8282	8f2246ebf77966e9	97f2b599fbe9ffa3
1788609880121235387	51	1	phase_loop[50]	1788609880111489	9055	774c8c31b5c0a959	97f2b599fbe9ffa3
1788609880131570788	52	1	phase_loop[51]	1788609880121431	9117	7b7edcba0ce03c6c	97f2b599fbe9ffa3
1788609880141370105	53	1	phase_loop[52]	1788609880131813	8734	52bd84378c79ebf4	97f2b599fbe9ffa3
1788609880151202325	54	1	phase_loop[53]	1788609880141557	8987	3fe8314c4e5b8c8e	97f2b599fbe9ffa3
1788609880161316357	55	1	phase_loop[54]	1788609880151386	9160	0ab020547dff7ccf	97f2b599fbe9ffa3
1788609880171376187	56	1	phase_loop[55]	1788609880161506	9041	17fadde3e47ad2d7	97f2b599fbe9ffa3
1788609880181341368	57	1	phase_loop[56]	1788609880171608	8938	93b1c7fe0165efc9	97f2b599fbe9ffa3
1788609880191403231	58	1	phase_loop[57]	1788609880181536	9011	42ec889120ea8a6f	97f2b599fbe9ffa3
1788609880201432994	59	1	phase_loop[58]	1788609880191640	8905	24c9602962fca526	97f2b599fbe9ffa3
1788609880211335306	60	1	phase_loop[59]	1788609880201668	8880	9cfdbde623afc1e7	97f2b599fbe9ffa3
1788609880221241275	61	1	phase_loop[60]	1788609880211528	9017	fda0733b939b7e92	97f2b599fbe9ffa3
1788609880231509659	62	1	phase_loop[61]	1788609880221427	9120	60b089041f40cbfc	97f2b599fbe9ffa3
1788609880241354542	63	1	phase_loop[62]	1788609880231746	8802	48edb3069ccc97a0	97f2b599fbe9ffa3
1788609880251374847	64	1	phase_loop[63]	1788609880241541	9007	17c0a215f3414ad4	97f2b599fbe9ffa3
1788609880261399681	65	1	phase_loop[64]	1788609880251608	8938	c204d452f0c7ad45	97f2b599fbe9ffa3
1788609880271534623	66	1	phase_loop[65]	1788609880261615	8984	8ecb4bec0a87dc7a	97f2b599fbe9ffa3
1788609880281318000	67	1	phase_loop[66]	1788609880271793	8753	474ad2e05eee472d	97f2b599fbe9ffa3
1788609880291386306	68	1	phase_loop[67]	1788609880281504	9043	6b4d192d22ade40c	97f2b599fbe9ffa3
1788609880301476583	69	1	phase_loop[68]	1788609880291610	8936	f843f1b7a15b2c10	97f2b599fbe9ffa3
1788609880311360480	70	1	phase_loop[69]	1788609880301710	8836	5efc8eb92bde7992	97f2b599fbe9ffa3
1788609880321304751	71	1	phase_loop[70]	1788609880311555	8992	3fff836302a52955	97f2b599fbe9ffa3
1788609880331500228	72	1	phase_loop[71]	1788609880321488	9060	e195370724ffab54	97f2b599fbe9ffa3
1788609880341453796	73	1	phase_loop[72]	1788609880331735	8811	4259b5382e82d080	97f2b599fbe9ffa3
1788609880351232084	74	1	phase_loop[73]	1788609880341647	8897	19812132ae74019a	97f2b599fbe9ffa3
1788609880361320908	75	1	phase_loop[74]	1788609880351418	9128	2206803cbd071512	97f2b599fbe9ffa3
1788609880371373364	76	1	phase_loop[75]	1788609880361517	9030	ad546640880a1a41	97f2b599fbe9ffa3
1788609880381340028	77	1	phase_loop[76]	1788609880371561	8986	3ab9495a04bca64d	97f2b599fbe9ffa3
