t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609927743260440	0	1	calibration	1788609927742211	52	d244d58b6d288901	41c69d19934d834e
1788609927770308389	1	1	phase_loop[0]	1788609927768293	1108	275aa2ee5c518af3	a6eb2a9cbcc2324f
1788609927771693387	2	1	phase_loop[0]	1788609927767906	2067	5efb295f178df3b8	3fdeb2be7ccbb2d8
1788609927773251793	3	1	phase_loop[1]	1788609927770532	1095	2422d4010b532502	a6eb2a9cbcc2324f
1788609927774450699	4	1	phase_loop[1]	1788609927771876	2005	f9f38e9b6762a19f	3fdeb2be7ccbb2d8
1788609927776130986	5	1	phase_loop[2]	1788609927773420	1089	b96ea2dbde20625c	a6eb2a9cbcc2324f
1788609927777158057	6	1	phase_loop[2]	1788609927774618	2003	b363d1ff21707d5b	3fdeb2be7ccbb2d8
1788609927777901152	7	1	phase_loop[3]	1788609927776294	1090	aa0fca53638fbf17	a6eb2a9cbcc2324f
1788609927779633977	8	1	phase_loop[4]	1788609927778059	1080	79fd8635bd97ef2b	a6eb2a9cbcc2324f
1788609927781400336	9	1	phase_loop[5]	1788609927779791	1079	8230fe75a387c662	a6eb2a9cbcc2324f
1788609927783225847	10	1	phase_loop[6]	1788609927781565	1093	8aa379cf93546b19	a6eb2a9cbcc2324f
1788609927784411568	11	1	phase_loop[3]	1788609927777323	6544	2584517e0a500a4f	3fdeb2be7ccbb2d8
1788609927786148933	12	1	phase_loop[7]	1788609927783396	1090	23aaf1f232c74fef	a6eb2a9cbcc2324f
1788609927787931502	13	1	phase_loop[8]	1788609927786313	1089	6f9e44883de8fcab	a6eb2a9cbcc2324f
1788609927789689425	14	1	phase_loop[9]	1788609927788093	1081	93f910b4d3e3265b	a6eb2a9cbcc2324f
1788609927791775639	15	1	phase_loop[10]	1788609927789854	1094	1b208748e7fef58d	a6eb2a9cbcc2324f
1788609927793840081	16	1	phase_loop[11]	1788609927792000	1089	72e93abd8d23e96c	a6eb2a9cbcc2324f
1788609927795492545	17	1	phase_loop[4]	1788609927784578	9288	860c56ad4a908c04	3fdeb2be7ccbb2d8
1788609927796998011	18	1	phase_loop[12]	1788609927794032	1083	3c38c7433b6c8f62	a6eb2a9cbcc2324f
1788609927799096207	19	1	phase_loop[13]	1788609927797215	1093	df2020f8b76ec4dc	a6eb2a9cbcc2324f
1788609927801255148	20	1	phase_loop[14]	1788609927799311	1097	095168cdcf07fb1e	a6eb2a9cbcc2324f
1788609927803510401	21	1	phase_loop[15]	1788609927801488	1094	6120a5bba7ea32a6	a6eb2a9cbcc2324f
1788609927804628244	22	1	phase_loop[5]	1788609927795667	8206	80c1433cb73343bb	3fdeb2be7ccbb2d8
1788609927805577488	23	1	phase_loop[16]	1788609927803747	1107	888186ed21625a8f	a6eb2a9cbcc2324f
1788609927807517426	24	1	phase_loop[17]	1788609927805782	1085	8bd484f8c343028d	a6eb2a9cbcc2324f
1788609927809338307	25	1	phase_loop[18]	1788609927807698	1090	afccde20765b9d0e	a6eb2a9cbcc2324f
1788609927811135284	26	1	phase_loop[19]	1788609927809509	1090	bbb59544d20b9fa3	a6eb2a9cbcc2324f
1788609927812905481	27	1	phase_loop[20]	1788609927811298	1079	642e6e5412b8f1d1	a6eb2a9cbcc2324f
1788609927814460690	28	1	phase_loop[6]	1788609927804846	9021	36ac8a433b28cd52	3fdeb2be7ccbb2d8
1788609927815740940	29	1	phase_loop[21]	1788609927813065	1081	9ecc60c8823d2c21	a6eb2a9cbcc2324f
1788609927817507991	30	1	phase_loop[22]	1788609927815904	1079	d1e89b19a60e6845	a6eb2a9cbcc2324f
1788609927819280341	31	1	phase_loop[23]	1788609927817672	1089	a046bef241ada7d9	a6eb2a9cbcc2324f
1788609927821068311	32	1	phase_loop[24]	1788609927819459	1080	d933c4f3bd0c1391	a6eb2a9cbcc2324f
1788609927822903510	33	1	phase_loop[25]	1788609927821230	1078	a57c5f6f4f48541a	a6eb2a9cbcc2324f
1788609927824902799	34	1	phase_loop[7]	1788609927814638	9232	7db6019161de23c2	3fdeb2be7ccbb2d8
1788609927826100092	35	1	phase_loop[26]	1788609927823074	1088	3c45e7073af52628	a6eb2a9cbcc2324f
1788609927828143235	36	1	phase_loop[27]	1788609927826323	1098	327904d2d8e48a35	a6eb2a9cbcc2324f
1788609927830153164	37	1	phase_loop[28]	1788609927828327	1091	cc5e976e9f0c68a2	a6eb2a9cbcc2324f
1788609927832334277	38	1	phase_loop[29]	1788609927830374	1095	3218d948f8fe23d9	a6eb2a9cbcc2324f
1788609927834436711	39	1	phase_loop[30]	1788609927832549	1097	eefdb8a600bb04c7	a6eb2a9cbcc2324f
1788609927835619347	40	1	phase_loop[8]	1788609927825160	8705	3e12f1b898f6b4d4	3fdeb2be7ccbb2d8
