t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609470787081806	0	512	calibration	1788609470223747	111	31adf1ab14596edc	eae09eca6ffd15f1
1788609470787081806	0	512	phase_loop[0]	1788609470224361	32957	0f2f2cf2d205255b	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[1]	1788609470257324	1100	43e84cf09834d838	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[0]	1788609470257234	2122	6fa85415b2ebe6cc	d6fd70fd0fc0bd62
1788609470787081806	0	512	phase_loop[2]	1788609470258429	1093	e04d899c26db29c6	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[3]	1788609470259526	1091	72ff1bdb2e1dca40	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[1]	1788609470259367	2058	0036ee2bdec52a82	d6fd70fd0fc0bd62
1788609470787081806	0	512	phase_loop[4]	1788609470260622	1088	ea8ba37c9580f565	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[5]	1788609470261714	1091	ab5441ff77a116ce	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[2]	1788609470261430	2054	30c6ee270d9f61cc	d6fd70fd0fc0bd62
1788609470787081806	0	512	phase_loop[6]	1788609470262810	1136	5930935c6a586315	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[7]	1788609470263949	1090	e9b0804e16174c93	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[3]	1788609470263488	2053	1f3b2f9b5c8ddc32	d6fd70fd0fc0bd62
1788609470787081806	0	512	phase_loop[8]	1788609470265043	1090	6f47915f2b971273	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[9]	1788609470266136	1088	7c41ad25e04ced5a	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[10]	1788609470267235	1090	d2d5073bfc0d8b1c	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[11]	1788609470268329	1088	27e1daf21ee88c51	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[12]	1788609470269421	1092	aa9fc837d42bfb32	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[13]	1788609470270517	1090	a931f003e015e9f3	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[14]	1788609470271611	1091	e94c722171f211af	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[15]	1788609470272706	1089	5c0e19ba8f02432b	7b28f29d9dbb23eb
1788609470787081806	0	512	phase_loop[4]	1788609470265546	8642	da17655e27fa8ee9	d6fd70fd0fc0bd62
