t_recv_ns	batch_idx	n_span	name	timestamp_us	duration_us	id	parent
1788609831489065261	0	1	calibration	1788609831487995	52	1511c1483dd24157	45620d615323eb31
1788609831494572595	1	1	phase_loop[0]	1788609831490500	1654	e7567860df887325	b78945bc1ee10ee3
1788609831495843409	2	1	phase_loop[0]	1788609831490687	2153	bc9fd2554f1f017a	7f1377fe00a01158
1788609831497319099	3	1	phase_loop[1]	1788609831494825	1771	2181789e95bd1eaf	b78945bc1ee10ee3
1788609831498959511	4	1	phase_loop[0]	1788609831490870	1989	8eed990365156859	d7f3038270c81020
1788609831500596487	5	1	phase_loop[1]	1788609831496057	1091	e207fefdaae06e25	7f1377fe00a01158
1788609831502233994	6	1	phase_loop[2]	1788609831497529	1118	96b6c59f86717bb9	b78945bc1ee10ee3
1788609831504030090	7	1	phase_loop[1]	1788609831499223	1108	58109df65822186e	d7f3038270c81020
1788609831505868226	8	1	phase_loop[2]	1788609831500858	1107	8735536ad95bc882	7f1377fe00a01158
1788609831507504871	9	1	phase_loop[3]	1788609831502523	1128	58b2bc2214732db7	b78945bc1ee10ee3
1788609831508909247	10	1	phase_loop[2]	1788609831504279	1116	66acf38844ae31ca	d7f3038270c81020
1788609831510244121	11	1	phase_loop[3]	1788609831506150	1103	37914d7f9934cc03	7f1377fe00a01158
1788609831511596529	12	1	phase_loop[4]	1788609831507717	1114	64363a75ed2d22a8	b78945bc1ee10ee3
1788609831541388628	13	1	phase_loop[3]	1788609831509106	1091	cb0627283311a243	d7f3038270c81020
1788609831542487266	14	1	phase_loop[0]	1788609831539858	2024	304e000bad816dd0	5620df4065522227
1788609831543554955	15	1	phase_loop[4]	1788609831541557	1459	9b17ed218ee43354	d7f3038270c81020
1788609831544941938	16	1	phase_loop[4]	1788609831510430	1098	c3e6b627706b3594	7f1377fe00a01158
1788609831546315996	17	1	phase_loop[1]	1788609831542673	2011	73e32dd665ecab75	5620df4065522227
1788609831547452916	18	1	phase_loop[5]	1788609831540228	1084	3fb22244333d2777	b78945bc1ee10ee3
1788609831548737535	19	1	phase_loop[0]	1788609831542451	1124	fdf160b8391e285c	c9be26c9b56d085a
1788609831550081427	20	1	phase_loop[2]	1788609831546502	2002	7c91adfcf219b9be	5620df4065522227
1788609831551220371	21	1	phase_loop[5]	1788609831543728	1094	2daa94bc5e7425af	d7f3038270c81020
1788609831552584230	22	1	phase_loop[5]	1788609831545115	1081	e30f2f0c853829e3	7f1377fe00a01158
